Player Tag,ID,Level,Arena,Total Exp Points,Trophies,Max Trophies,Donations,Donations Received,Total Donations,Donation Ratio,Role,Clan Cards Collected,Total Games,Wins,Win Rate,Losses,Loss Rate
#LV0LV,FAJRI JR,5,Arena 3,709,676,857,0,0,200,1.1560693641618498,leader,0,173,73,0.42,97,0.56
#8R80YP,<c7>omeganike</,37,Arena 15,117657,5492,5671,0,0,32202,4.117376294591485,,3125,7821,3382,0.43,3359,0.43
#R0VJQ,jonas123,10,Arena 6,0,1954,2235,0,0,9192,10.37471783295711,member,0,886,405,0.46,437,0.49
#JRRULRR9C,samuel,4,Arena 2,0,377,423,0,0,12,0.21428571428571427,,0,56,25,0.45,30,0.54
#QRJVULQQ9,ash,8,Arena 12,0,3775,3848,0,0,96,0.3106796116504854,,0,309,155,0.5,153,0.5
#92UJ8Y,hansi28,9,Arena 8,0,2472,2472,0,0,6673,7.540112994350283,member,0,885,261,0.29,202,0.23
#UYJJ2QVPU,rasse,5,Arena 1,200,244,244,0,0,0,0.0,member,0,8,8,1.0,0,0.0
#9CJP8U9CP,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#L8UJQ0,Arnau085♥️Giant,51,Arena 20,467204,7500,7500,0,0,164686,5.188267910024573,coLeader,303100,31742,14383,0.45,12281,0.39
#CQ0LU,스바루,10,Arena 10,0,3326,3326,0,0,20877,8.183849470795767,,0,2551,955,0.37,830,0.33
#VCPCCU,Hubert,55,Arena 21,812011,8121,8121,0,0,100618,7.495939804812635,coLeader,69440,13423,6349,0.47,4756,0.35
#CP2L99CVR,alessia,7,Arena 6,0,1744,1897,0,0,102,0.2786885245901639,,0,366,153,0.42,212,0.58
#QLUVUVQ,Neymar,52,Arena 21,537442,8158,8314,36,120,144204,4.493736366469305,member,276205,32090,15018,0.47,11979,0.37
#9CV0JVYJ,Esdeath,11,Arena 14,60736,4739,5123,0,0,10246,2.039004975124378,,84927,5025,2069,0.41,1980,0.39
#LY9P2P99R,Pedro,4,Arena 2,0,367,384,0,0,0,0.0,member,0,50,18,0.36,24,0.48
#CQ8RP2JU9,paula,7,Arena 6,0,1637,1730,0,0,69,0.33495145631067963,,0,206,116,0.56,89,0.43
#80V09,→Ricky93Pa™←,52,Arena 21,551625,8030,8283,0,0,62937,2.642413300864892,member,135107,23818,10454,0.44,9978,0.42
#8CVLLVYP,Alien,36,Arena 15,99008,5242,5273,0,0,34734,5.87914691943128,,57513,5908,2760,0.47,2591,0.44
#LYCUPYC8Q,Steve,10,Arena 12,0,3653,3774,0,0,324,0.4,,0,810,497,0.61,312,0.39
#R2RUPCPCQ,marcosjp,4,Arena 2,0,419,490,0,0,0,0.0,,0,37,20,0.54,13,0.35
#8R2J8UY09,Catmen,28,Arena 14,28632,4764,4969,0,0,5094,3.936630602782071,,16800,1294,357,0.28,276,0.21
#9008JJPQQ,pise,5,Arena 2,469,470,470,0,0,0,0.0,leader,0,19,16,0.84,3,0.16
#RJCV9RQ0Y,milena,8,Arena 10,0,3162,3222,0,0,90,0.3643724696356275,,0,247,149,0.6,97,0.39
#UVV0J0,SHUBHAM,10,Arena 11,0,3408,3482,0,0,23632,7.93020134228188,,5460,2980,926,0.31,929,0.31
#L09Q2,73mp357yt,31,Arena 14,48471,4715,4747,0,0,18915,5.742258652094717,,0,3294,1454,0.44,1547,0.47
#VPUL9J,Matte_Mino,34,Arena 16,81450,5593,5593,0,0,25702,6.821125265392781,,12809,3768,1652,0.44,1449,0.38
#JLJ92899J,alan,4,Arena 2,0,370,448,0,0,12,0.1875,,0,64,24,0.38,39,0.61
#Y0PV2,BLack29,38,Arena 15,126801,5376,5441,0,0,15783,1.267812675716925,,48734,12449,4933,0.4,5041,0.4
#RLP0VL9JJ,zahra,7,Arena 6,0,1840,1926,0,0,60,0.3076923076923077,,0,195,100,0.51,94,0.48
#J0P2Q99YY,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#Q2CQCVC9L,Eva,8,Arena 10,0,3027,3092,0,0,99,0.30368098159509205,,0,326,161,0.49,164,0.5
#PJQY9,Oliver,22,Arena 11,9746,3644,3922,0,0,2601,5.0504854368932035,,330,515,273,0.53,171,0.33
#P2CR8VPLP,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#2RJY0UL,AVENGERSS,10,Arena 12,0,3886,3886,0,0,3645,1.142991533396049,member,1990,3189,1280,0.4,1202,0.38
#92VVLC82C,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#UURYYLLYQ,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#PLUURV828,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#JP8PRP0C9,Lorena,10,Arena 12,0,3920,3946,0,0,501,0.34840055632823363,,0,1438,743,0.52,694,0.48
#CQ098V80C,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#L8RL0,ninjer611,10,Arena 13,0,4365,4380,0,0,136,0.05277454404346139,,0,2577,1170,0.45,1065,0.41
#RQVJVP,lemouton64,34,Arena 16,77008,5595,5595,20,0,23180,7.022114510754317,member,2620,3301,1512,0.46,1444,0.44
#P08L8,SHervin,10,Arena 11,0,3542,3643,0,0,17163,5.417613636363637,,4850,3168,1340,0.42,1280,0.4
#YYP2R,Sk_Skuter,9,Arena 9,0,2592,2658,0,0,4873,2.322688274547188,,0,2098,761,0.36,728,0.35
#PYVQUPUR2,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#C0LRL2RV2,gabriele,7,Arena 5,0,1338,1491,0,0,66,0.2986425339366516,,0,221,109,0.49,111,0.5
#LL9UUPJJV,Agustin,3,Arena 2,0,364,390,0,0,3,0.08333333333333333,,0,36,16,0.44,19,0.53
#P09RLR89R,cesar,5,Arena 3,0,753,1053,0,0,18,0.3,,0,60,41,0.68,16,0.27
#CC22UU8,matt,8,Arena 10,7574,3037,3114,0,0,2167,2.5315420560747666,member,0,856,445,0.52,383,0.45
#9J9VY980Q,dnhg,1,Arena 1,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#QUJRY0PY2,michael,8,Arena 12,0,3600,3665,0,0,126,0.29439252336448596,,0,428,194,0.45,233,0.54
#LP89RUPCJ,paco,7,Arena 6,0,2004,2025,0,0,54,0.2903225806451613,,0,186,90,0.48,95,0.51
#P8RP2Y9QU,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#C9Q2QC,Forti,29,Arena 12,37575,3909,4458,0,0,6755,2.081022797288971,,0,3246,696,0.21,628,0.19
#C8JP0,Jumanji,9,Arena 17,0,4668,4723,0,0,3038,0.9350569405971068,leader,0,3249,1493,0.46,1434,0.44
#8UQ0YRQL,???,10,Arena 15,31270,5014,5105,0,0,9154,5.89439793947199,,0,1553,750,0.48,615,0.4
#RRVUPL2RR,Paola,6,Arena 5,0,1443,1534,0,0,39,0.3023255813953488,,0,129,69,0.53,59,0.46
#C2JVPQJ,lindinha,23,Arena 10,12297,3297,3386,0,0,2829,1.8429967426710099,member,0,1535,582,0.38,558,0.36
#L8CU0YQU,mohammad,10,Arena 9,0,2943,2943,0,0,9895,5.172503920543649,elder,4920,1913,800,0.42,758,0.4
#P2JP9V,RaspingMetal971,32,Arena 14,56510,4781,4873,0,0,17568,6.062111801242236,member,8815,2898,1388,0.48,1240,0.43
#R20VJYUV9,andrew,5,Arena 3,0,878,951,0,0,18,0.27692307692307694,,0,65,35,0.54,29,0.45
#QLVRL9RL,yaakov,10,Arena 12,25571,3804,4007,0,0,3353,1.4286322965487857,,0,2347,921,0.39,985,0.42
#PL9Y0RVU2,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#CC8902,KaztoraMusic,7,Arena 6,0,1895,1925,0,0,291,0.7950819672131147,,0,366,170,0.46,182,0.5
#RJLR8LRL9,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#RRQV2,mussa jr.,32,Arena 15,61713,5139,5221,0,0,7442,1.8213411649534998,leader,0,4086,1505,0.37,1524,0.37
#2PR2U8,ali_eshghavali,9,Arena 12,0,3603,3714,0,0,3088,2.827838827838828,,1290,1092,477,0.44,424,0.39
#L9CJYRLUJ,vijay,2,Arena 1,0,29,39,0,0,0,0.0,,0,24,7,0.29,16,0.67
#ULYQLP998,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#Y0Q2PC8,LindS**,11,Arena 11,48956,3433,3623,0,0,21824,4.630596223212391,,2810,4713,2094,0.44,2008,0.43
#8UYCP2VQ8,tcas,14,Arena 5,1784,1333,1333,0,0,0,0.0,leader,0,285,87,0.31,71,0.25
#9P8P8P2Q9,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#JRRU2L,MithaoBR,8,Arena 8,0,2507,2519,0,0,873,0.75,,0,1164,590,0.51,504,0.43
#8UP9VJYU,0205,11,Arena 12,41614,3948,4075,0,0,13144,6.980350504514074,member,11190,1883,718,0.38,688,0.37
#9PL0LCVLR,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#PPC20R2YU,carol,4,Arena 2,0,289,495,0,0,6,0.16666666666666666,,0,36,18,0.5,17,0.47
#9J2088P9R,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#8L9URJ,Dominik,32,Arena 12,56760,4003,4157,0,0,18018,11.170489770613763,,1100,1613,412,0.26,288,0.18
#J9989J8YP,kenny,8,Arena 11,0,3567,3629,0,0,132,0.2888402625820569,,0,457,198,0.43,258,0.56
#J8LVV2RVJ,gato,8,Arena 9,0,2642,2737,0,0,123,0.2914691943127962,,0,422,192,0.45,229,0.54
#P0CJV9VUJ,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#CRPQR920V,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#L0RPP9,caif,41,Arena 16,185454,5968,5990,0,0,75560,13.61196180868312,member,127241,5551,1771,0.32,1327,0.24
#RCC8UQPYJ,Camila,6,Arena 4,0,1048,1112,0,0,42,0.2346368715083799,,0,179,64,0.36,114,0.64
#CVR8C0,michele98,31,Arena 15,47685,5000,5024,0,0,532,0.21705426356589147,,7680,2451,1193,0.49,1097,0.45
#QLRRLR8U9,poo,8,Arena 7,0,2000,2007,0,0,96,0.3127035830618892,,0,307,154,0.5,152,0.5
#UQU99R0LU,miguel,11,Arena 12,40915,3816,3871,0,0,167,0.1500449236298293,,0,1113,374,0.34,354,0.32
#9VJCR8UPU,Phil,2,Arena 1,0,30,30,0,0,0,0.0,,0,1,1,1.0,0,0.0
#8PPYYR,tuomaavihannes,48,Arena 18,363024,6936,6967,0,40,94821,9.909185912843558,coLeader,43263,9569,3126,0.33,2754,0.29
#P8V9VL,CA,10,Arena 11,0,3355,3377,0,0,11009,4.270364623739333,coLeader,260,2578,1151,0.45,1113,0.43
#29PLJ2,rastafan,7,Arena 4,0,1298,1469,0,0,272,0.6296296296296297,member,0,432,218,0.5,186,0.43
#QYLR02P,Francesco,33,Arena 13,68895,4490,5191,0,0,22192,3.9229273466501677,,17796,5657,2435,0.43,2462,0.44
#YRYRUC,CaptainLewis,10,Arena 11,0,3454,3454,0,0,7782,3.641553579784745,leader,0,2137,993,0.46,971,0.45
#9RYQR8RPJ,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#UL8LLV9,Daniel,34,Arena 15,74078,5278,5395,0,0,13620,7.160883280757098,,19750,1902,833,0.44,695,0.37
#PJRU0J8CU,aditya,6,Arena 3,0,950,1007,0,0,41,0.2645161290322581,,0,155,76,0.49,78,0.5
#JJ09J,Leshqqqa,11,Arena 17,0,4753,4778,0,0,38559,15.392814371257485,,1260,2505,1116,0.45,980,0.39
#9VQ080UCU,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#2Y0Q2,Sirbubbly,37,Arena 16,118018,5505,5799,0,0,31115,5.208403080013391,,91469,5974,2366,0.4,2132,0.36
#YCY0QP,Leonidas,9,Arena 10,0,3000,3184,0,0,7970,2.7945301542777,leader,0,2852,1275,0.45,1278,0.45
#Q9VPJ8CQ9,logan,3,Arena 1,0,153,153,0,0,3,0.08571428571428572,,0,35,11,0.31,23,0.66
#2JJ2V,The Legend,12,Arena 11,0,3624,4617,0,0,56569,6.563290404919364,,225,8619,3986,0.46,3804,0.44
#LCJJYC,amink,10,Arena 11,0,3426,3749,0,0,6324,1.5545722713864307,leader,0,4068,1796,0.44,1888,0.46
#RPRUR,Nando Coc,30,Arena 13,40566,4203,4402,0,0,15911,3.9296122499382564,,0,4049,1819,0.45,1707,0.42
#980PLV,amir tataloo,10,Arena 9,0,2610,3002,0,0,7992,2.0677878395860283,,0,3865,1433,0.37,1521,0.39
#RJ9RRLURY,milena,7,Arena 6,0,1640,1700,0,0,66,0.30414746543778803,,0,217,91,0.42,125,0.58
#YUU82YL2U,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#CR08QCV,Данилка Порка,10,Arena 9,0,2840,3004,0,0,6653,4.859751643535427,,0,1369,625,0.46,604,0.44
#P0UJ80R2,粤飞,9,Arena 9,0,2916,2963,0,0,1765,0.7504251700680272,,0,2352,504,0.21,358,0.15
#QJYL2YY2L,Johnny,8,Arena 8,0,2448,2572,0,0,123,0.2847222222222222,,0,432,198,0.46,233,0.54
#YYUPUJP,roberto,34,Arena 17,76457,6090,6090,0,8,18975,3.8504464285714284,leader,450,4928,2228,0.45,2128,0.43
#RP8YVQVR9,محمد حسین حقی,2,Arena 1,0,102,111,0,0,0,0.0,,0,20,5,0.25,15,0.75
#JYPYPLPR9,matteo,9,Arena 9,0,2849,2906,0,0,306,0.37001209189842804,,0,827,477,0.58,349,0.42
#L082J,Phoenix,7,Arena 5,0,1424,1607,0,0,600,1.1904761904761905,member,0,504,255,0.51,223,0.44
#Q2LPJCQ,angga,6,Arena 3,0,837,1977,0,0,64,0.043567052416609936,member,0,1469,568,0.39,792,0.54
#C908V,Da'NUKE,40,Arena 15,163136,5147,5147,0,0,63634,46.011569052783805,,5152,1383,615,0.44,397,0.29
#298Y2,Samu Mala,37,Arena 15,112448,5396,5400,0,0,50706,10.876447876447877,,26050,4662,1870,0.4,1545,0.33
#PU0QVY88L,Marvin,10,Arena 12,0,3790,3890,0,0,537,0.3448940269749518,,0,1557,819,0.53,737,0.47
#JCLQCYPJP,mina,7,Arena 5,0,1346,1472,0,0,60,0.38461538461538464,,0,156,103,0.66,52,0.33
#JR2Y8CR89,Ryan08,26,Arena 14,22690,4869,4869,0,0,90,0.1347305389221557,member,0,668,349,0.52,117,0.18
#8RRLJLVR,broken arrow,13,Arena 15,124284,5051,5051,0,0,42326,3.2694268499922754,,9335,12946,3841,0.3,3742,0.29
#YC2CU8Q8V,Andrey,5,Arena 3,0,600,626,0,0,18,0.20930232558139536,,0,86,37,0.43,48,0.56
#RV2Q982,heroeis,9,Arena 11,13309,3700,3814,0,0,3721,2.3944658944658945,,375,1554,638,0.41,633,0.41
#CCVYJ88Q8,Blake,7,Arena 6,0,1767,1890,0,0,75,0.30991735537190085,,0,242,124,0.51,117,0.48
#LPLR2R2QP,Sasuke,7,Arena 6,0,1600,1690,0,0,60,0.3157894736842105,,0,190,100,0.53,89,0.47
#CC99YQ,PACMAN(<,8,Arena 6,0,1756,2080,0,0,2272,3.506172839506173,,90,648,243,0.38,243,0.38
#88QL2VQP,はなび,7,Arena 6,3129,1776,1776,0,0,0,0.0,,0,402,216,0.54,163,0.41
#QCU9Y8LJC,will,8,Arena 8,0,2440,2501,0,0,99,0.34615384615384615,,0,286,159,0.56,126,0.44
#8QCC88CPC,DorianoX,10,Arena 11,0,3573,3685,0,0,7712,2.084887807515545,member,2665,3699,1088,0.29,1010,0.27
#P02PV0VJR,lelo,3,Arena 2,101,445,445,0,0,0,0.0,,0,67,26,0.39,39,0.58
#U8L99QUJR,Arda,8,Arena 11,0,3442,3560,0,0,183,0.2846034214618974,,0,643,261,0.41,381,0.59
#9J08RPP,Fyloz,36,Arena 16,109662,5523,5523,0,0,25175,4.458119355409952,,82631,5647,2283,0.4,2255,0.4
#JPY0JP,●모른다●,10,Arena 10,0,3057,3057,0,0,8310,7.5271739130434785,,0,1104,457,0.41,395,0.36
#PJY0PC898,максим,2,Arena 1,0,29,30,0,0,0,0.0,,0,15,1,0.07,5,0.33
#L8VPY,Samson/103,12,Arena 12,95290,4024,5327,0,0,6522,0.5182359952324196,,0,12585,4687,0.37,3863,0.31
#9LCQ0LY9P,alejandro benit,6,Arena 2,0,763,763,0,0,21,0.175,member,0,120,68,0.57,48,0.4
#UPU2L2YLC,giuseppe,7,Arena 6,0,1850,1940,0,0,108,0.29427792915531337,,0,367,155,0.42,211,0.57
#URRJJ9LY0,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#VCYRR,$LEON$,33,Arena 12,67543,4168,4307,0,0,32270,8.953940066592676,,6625,3604,878,0.24,664,0.18
#V2VPU02,Eric,3,Arena 1,113,264,280,0,0,2,0.14285714285714285,leader,0,14,10,0.71,4,0.29
#YVLVQQ2,Taekguki,13,Arena 16,0,5473,5993,0,0,71792,3.7646565285789197,,434663,19070,8154,0.43,7586,0.4
#8V8L2JQV,Squishy,9,Arena 15,0,4000,4056,0,0,1583,1.6219262295081966,,1120,976,437,0.45,424,0.43
#VLV9VUV,epeks,55,Arena 21,909607,8236,8266,0,0,185439,8.721616028595617,elder,462957,21262,9698,0.46,6858,0.32
#C8VC898LR,Berkay,9,Arena 8,0,2460,2577,0,0,258,0.3782991202346041,,0,682,404,0.59,277,0.41
#LYURY2PRC,e.l.pro,1,Arena 1,0,0,0,0,0,0,0.0,,0,2,0,0.0,1,0.5
#LYPPRC,reza lore,11,Arena 15,0,4009,4197,0,0,23459,9.298057867617915,,34085,2523,861,0.34,722,0.29
#8RU8J29J,C00LTV,31,Arena 15,48111,5028,5059,0,0,15992,4.934279543350818,,7777,3241,1116,0.34,1000,0.31
#R8R2L9RJ9,Rocky,2,Arena 1,0,75,75,0,0,0,0.0,,0,24,12,0.5,11,0.46
#YJ2RRYY0C,chiko,5,Arena 3,0,671,684,0,0,0,0.0,,0,99,31,0.31,35,0.35
#UP2PJ0,Todensochiki,32,Arena 15,61863,5174,5336,0,0,10918,3.3429271279853032,member,0,3266,1403,0.43,1288,0.39
#RUP0Y9P,gustav,32,Arena 15,57461,5251,5503,0,0,7562,2.3104185762297584,member,78617,3273,1481,0.45,1131,0.35
#PPJUVPYJU,lea,4,Arena 2,0,545,563,0,0,0,0.0,leader,0,31,20,0.65,6,0.19
#PUUCQQ8RC,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#LV08V882L,koko,4,Arena 2,0,375,452,0,0,9,0.16071428571428573,,0,56,25,0.45,30,0.54
#QQRUJ,Chrome,9,Arena 11,16745,3433,3690,0,0,3343,2.8572649572649573,,0,1170,513,0.44,551,0.47
#V2VU8Q,yourawizard,11,Arena 13,58219,4339,4990,0,0,23408,6.987462686567164,member,11480,3350,1530,0.46,1415,0.42
#L0QQJQC9Q,Joseph,8,Arena 7,0,2095,2234,0,0,84,0.3181818181818182,,0,264,136,0.52,127,0.48
#8UQ0U,Fuguilla,52,Arena 19,493508,7088,7147,36,20,132515,7.383685295592578,elder,169879,17947,6412,0.36,5602,0.31
#2UJUR,renz,4,Arena 2,0,585,617,0,0,0,0.0,,0,53,25,0.47,25,0.47
#JJQURU0U9,sofia,2,Arena 1,22,0,0,0,0,0,0.0,,0,1,0,0.0,1,1.0
#PL2UP,T1,58,Arena 21,1367954,8154,8410,64,0,324096,6.721473308722883,elder,621765,48218,22643,0.47,20697,0.43
#8VLLUC,Lauraa,11,Arena 14,46730,4711,4863,0,0,13174,3.9161712247324614,,0,3364,1414,0.42,1337,0.4
#R9LRYVJY,suskunmen,7,Arena 7,0,2078,2078,0,0,123,0.41836734693877553,,0,294,141,0.48,86,0.29
#JC2UULRC,제논버스터즈,10,Arena 13,22007,4297,4359,0,0,3135,1.5225837785332685,member,15950,2059,747,0.36,817,0.4
#UYCVL2C,brou,12,Arena 15,0,4192,4351,0,0,35129,6.093495229835212,,125530,5765,2053,0.36,1716,0.3
#RPC80U29L,destructor,3,Arena 1,0,135,155,0,0,3,0.08333333333333333,,0,36,9,0.25,26,0.72
#QLC8V0P,魔界村,7,Arena 7,0,2248,2248,0,0,594,1.1445086705202312,,0,519,254,0.49,198,0.38
#JQV0VC0U2,Adriana,8,Arena 11,0,3567,3655,0,0,117,0.2947103274559194,,0,397,191,0.48,205,0.52
#UYV2R9U,vproruiz,10,Arena 15,0,4215,4225,0,0,12794,4.38902229845626,,520,2915,1299,0.45,1202,0.41
#CCPRY,venom extreme,9,Arena 13,15132,4241,4425,0,0,415,0.3272870662460568,,0,1268,618,0.49,555,0.44
#L09U22J,sandrinho,10,Arena 11,0,3519,3648,0,0,18039,2.6696758916678998,,0,6757,2411,0.36,2370,0.35
#VLJPV,willian santana,8,Arena 7,0,2096,2100,0,0,1545,1.9433962264150944,member,0,795,333,0.42,338,0.43
#J9P02V8U9,emin,8,Arena 9,0,2656,2716,0,0,99,0.358695652173913,,0,276,164,0.59,111,0.4
#LVC2UJ08P,wendy,8,Arena 8,0,2300,2349,0,0,102,0.2764227642276423,,0,369,165,0.45,203,0.55
#YQ8JJ9RVP,Dani,6,Arena 4,0,1000,1185,0,0,45,0.371900826446281,,0,121,84,0.69,36,0.3
#UQ0YJ229,Goodz,3,Arena 2,0,402,402,0,0,0,0.0,,0,24,14,0.58,5,0.21
#Y08QYQ8C9,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#2RUL0,Nils36,12,Arena 15,102017,5012,5361,0,0,20179,2.3670381231671556,,720,8525,1552,0.18,1344,0.16
#8JC9YVPJ,king cem587887,6,Arena 4,0,1311,1311,0,0,147,1.9342105263157894,leader,0,76,55,0.72,19,0.25
#QPL28UJY9,zero,8,Arena 10,0,3000,3022,0,0,90,0.35019455252918286,,0,257,148,0.58,108,0.42
#L8YJLVU,Swole Chief,33,Arena 13,73046,4213,5218,0,0,26449,7.387988826815643,,40507,3580,1587,0.44,1468,0.41
#JYCQ0,Connor,6,Arena 4,1345,1267,1267,0,0,10,0.07092198581560284,elder,0,141,73,0.52,59,0.42
#RJLQ9LY20,beast,7,Arena 7,0,2138,2204,0,0,60,0.3614457831325301,,0,166,97,0.58,68,0.41
#9C8VV08L9,dtmfgjgjygmhfhm,2,Arena 1,0,82,84,0,0,0,0.0,,0,14,3,0.21,4,0.29
#RLLQ2U,iAg0,9,Arena 9,0,2883,2883,0,0,7409,10.614613180515759,,0,698,359,0.51,287,0.41
#LL2PCV92C,Destruidor,10,Arena 10,0,3174,3268,0,0,243,0.37442218798151,,0,649,377,0.58,271,0.42
#LL8V9Q9CJ,aldo,8,Arena 11,0,3358,3406,0,0,102,0.2905982905982906,,0,351,168,0.48,182,0.52
#82JVVVR,éoCleoKRL,32,Arena 15,56064,5006,5130,0,0,18359,6.807193177604746,,0,2697,939,0.35,714,0.26
#YJP9C020Q,andrew,4,Arena 2,0,344,458,0,0,6,0.13636363636363635,,0,44,18,0.41,25,0.57
#CQVR0JLJV,Beto,6,Arena 4,0,1000,1069,0,0,57,0.24152542372881355,,0,236,96,0.41,139,0.59
#RVLRCC88P,Destruidor,8,Arena 9,0,2600,2649,0,0,123,0.2727272727272727,,0,451,174,0.39,276,0.61
